43.875677,56.275299
43.947955,56.276549
43.794424,56.382835
43.930519,56.307806
43.844388,56.22791
43.933906,56.276683
43.931813,56.28319
43.892493,56.349485
43.878875,56.342416
43.888639,56.311381
43.889259,56.311391
43.839044,56.347903
43.992018,56.310483
43.798494,56.218667
43.907046,56.279127
43.872856,56.316379
43.813244,56.211593
44.010828,56.236531
43.893257,56.277563
43.924357,56.293357
43.832495,56.215618
43.898018,56.271056
43.841622,56.309339
43.831004,56.21283
43.87653,56.275509
43.840759,56.222981
43.802006,56.201905
43.876171,56.266822
43.877177,56.318002
43.855887,56.228511
43.832648,56.226199
43.979657,56.237182
43.816675,56.210968
43.982792,56.284134
43.855761,56.312295
44.009696,56.328713
44.032828,56.323403
44.018841,56.326423
43.892008,56.27359
43.893472,56.315311
43.923746,56.27188
43.983636,56.235621
43.951944,56.327461
43.854926,56.228981
43.836816,56.226609
43.849401,56.286842
44.013972,56.324905
43.986143,56.321112
43.983636,56.321122
43.817466,56.211869
43.902806,56.277718
43.903471,56.27279
43.773332,56.201995
43.931121,56.313039
43.936834,56.307746
43.851323,56.220233
43.941478,56.27209
44.02831,56.310283
44.035388,56.310922
43.937337,56.276603
43.789681,56.379466
44.022677,56.316943
43.95701,56.282135
43.918985,56.291968
43.862552,56.352118
43.864924,56.292867
43.989664,56.262073
44.043437,56.320373
43.881758,56.305055
44.035191,56.314063
43.846374,56.35357
44.046878,56.321875
44.077924,56.310138
43.99739,56.329487
43.988406,56.328244
43.982055,56.326517
43.993688,56.329427
44.021285,56.32225
44.016649,56.320323
43.929962,56.305534
44.00065,56.313204
43.872811,56.241589
43.908618,56.276509
43.977941,56.320662
43.837139,56.352048
43.988254,56.302612
43.98484,56.326812
43.854827,56.291329
43.998737,56.306018
43.999554,56.306088
43.999087,56.305629
43.884723,56.312824
43.939673,56.231333
44.036808,56.31913
44.0412,56.319504
44.025588,56.32234
43.803937,56.345025
43.819334,56.341682
43.812903,56.342845
43.91054,56.27326
44.015158,56.264782
43.839241,56.346756
43.849266,56.328953
43.858627,56.328115
43.937732,56.314397
43.939772,56.317607
43.928246,56.300989
43.942673,56.262697
43.866316,56.345219
43.855617,56.224352
44.055915,56.311022
43.977043,56.31903
43.980672,56.317792
43.941362,56.278932
43.859004,56.352477
43.982451,56.266432
43.982819,56.311781
43.914098,56.302318
43.787714,56.374865
43.826826,56.366779
43.953929,56.319489
43.824015,56.225263
43.835019,56.37011
43.977923,56.245575
43.835594,56.32775
43.857782,56.350622
43.986268,56.274779
43.888002,56.294301
43.944757,56.316669
43.855833,56.244185
43.938568,56.314906
44.010092,56.326318
44.025121,56.323053
43.818975,56.338524
43.896482,56.22815
44.049977,56.315685
43.918679,56.312919
43.921114,56.325344
43.984876,56.249076
43.937741,56.260173
43.796032,56.199832
43.753165,56.270081
43.765624,56.207123
43.915481,56.310967
43.883321,56.28942
43.849886,56.270296
43.882998,56.303347
43.863819,56.297373
44.028849,56.297963
43.866963,56.344865
43.867457,56.228426
43.975956,56.319135
